 
 
Analysis Output 
=============== 

Number of Lines in strace file: 1698 

----------------
-- Time Stats --
----------------
Elapsed Time for run: 1.322435 (secs) 
Total IO Time: 0.864388 (secs) 
Total IO Time Counter: 1653 
   Percentage of Total Time = 65.363369% 
 

---------------------- 
-- IO Command Count -- 
---------------------- 
Command  		 Count
==============================
access   		     1 
lseek    		   387 
stat     		    56 
unlink   		     2 
open     		    13 
close    		    15 
creat    		     1 
fstat    		     6 
fsync    		    12 
read     		   519 
write    		   567 
 

---------------------- 
-- Write Statistics -- 
---------------------- 
-- Write syscall History --
Time		        Command		Unit	          Bytes		 Bandwidth (Bytes/s)		Bandwidth (MB/s) 
======================================================================================================================== 
1430840407.802540	write		   3	          4,096		      124,121,212.12		          124.12 
1430840407.802662	write		   3	          4,096		       30,340,740.74		           30.34 
1430840407.802971	write		   3	          4,096		       99,902,439.02		           99.90 
1430840407.803110	write		   3	          4,096		       40,554,455.45		           40.55 
1430840407.803355	write		   3	          4,096		       61,134,328.36		           61.13 
1430840407.803628	write		   3	          4,096		       39,009,523.81		           39.01 
1430840407.803851	write		   3	          4,096		       47,627,906.98		           47.63 
1430840407.804190	write		   3	          4,096		       37,925,925.93		           37.93 
1430840407.804390	write		   3	          4,096		       37,236,363.64		           37.24 
1430840407.804668	write		   3	          4,096		       32,000,000.00		           32.00 
1430840407.804943	write		   3	          4,096		       93,090,909.09		           93.09 
1430840407.805112	write		   3	          4,096		       25,283,950.62		           25.28 
1430840407.805439	write		   3	          4,096		       33,573,770.49		           33.57 
1430840407.805698	write		   3	          4,096		       28,643,356.64		           28.64 
1430840407.806082	write		   3	          4,096		       85,333,333.33		           85.33 
1430840407.806306	write		   3	          4,096		       30,117,647.06		           30.12 
1430840407.806639	write		   3	          4,096		       97,523,809.52		           97.52 
1430840407.806901	write		   3	          4,096		       33,032,258.06		           33.03 
1430840407.807300	write		   3	          4,096		       80,313,725.49		           80.31 
1430840407.807505	write		   3	          4,096		       24,824,242.42		           24.82 
1430840407.807904	write		   3	          4,096		       28,845,070.42		           28.85 
1430840407.808241	write		   3	          4,096		       52,512,820.51		           52.51 
1430840407.808521	write		   3	          4,096		       33,300,813.01		           33.30 
1430840407.808753	write		   3	          4,096		       48,761,904.76		           48.76 
1430840407.809056	write		   3	          4,096		       34,420,168.07		           34.42 
1430840407.809299	write		   3	          4,096		       47,627,906.98		           47.63 
1430840407.809562	write		   3	          4,096		       29,257,142.86		           29.26 
1430840407.809841	write		   3	          4,096		       43,115,789.47		           43.12 
1430840407.810070	write		   3	          4,096		       25,128,834.36		           25.13 
1430840407.810381	write		   3	          4,096		       49,349,397.59		           49.35 
1430840407.810605	write		   3	          4,096		       34,420,168.07		           34.42 
1430840407.810862	write		   3	          4,096		       40,554,455.45		           40.55 
1430840407.811120	write		   3	          4,096		       25,600,000.00		           25.60 
1430840407.811426	write		   3	          4,096		       43,574,468.09		           43.57 
1430840407.811713	write		   3	          4,096		       31,030,303.03		           31.03 
1430840407.812032	write		   3	          4,096		       66,064,516.13		           66.06 
1430840407.812295	write		   3	          4,096		       36,900,900.90		           36.90 
1430840407.812530	write		   3	          4,096		       87,148,936.17		           87.15 
1430840407.812714	write		   3	          4,096		       36,571,428.57		           36.57 
1430840407.813084	write		   3	          4,096		      136,533,333.33		          136.53 
1430840407.813199	write		   3	          4,096		       20,480,000.00		           20.48 
1430840407.813570	write		   3	          4,096		      124,121,212.12		          124.12 
1430840407.813660	write		   3	          4,096		      136,533,333.33		          136.53 
1430840407.813981	write		   3	          4,096		       36,247,787.61		           36.25 
1430840407.814202	write		   3	          4,096		      163,840,000.00		          163.84 
1430840407.814277	write		   3	          4,096		       24,975,609.76		           24.98 
1430840407.814655	write		   3	          4,096		       69,423,728.81		           69.42 
1430840407.814769	write		   3	          4,096		      136,533,333.33		          136.53 
1430840407.814940	write		   3	          4,096		       28,643,356.64		           28.64 
1430840407.815236	write		   3	          4,096		       73,142,857.14		           73.14 
