Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-1.local) 	03/20/2015 	_x86_64_	(48 CPU)

01:37:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:37:18 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:18 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:18 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:18 AM   44    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
01:37:18 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:18 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:18 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:37:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:37:19 AM  all    2.92    0.00    2.00    0.29    0.00    0.02    0.00    0.00   94.76
01:37:19 AM    0    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00   95.96
01:37:19 AM    1    7.00    0.00    4.00    2.00    0.00    0.00    0.00    0.00   87.00
01:37:19 AM    2    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00   97.98
01:37:19 AM    3    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00   97.98
01:37:19 AM    4    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00   97.98
01:37:19 AM    5    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:37:19 AM    6    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:37:19 AM    7    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:37:19 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   12    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:37:19 AM   13    0.99    0.00    1.98    1.98    0.00    0.00    0.00    0.00   95.05
01:37:19 AM   14    7.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00   91.00
01:37:19 AM   15    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:37:19 AM   16    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:19 AM   17    6.06    0.00    4.04    0.00    0.00    0.00    0.00    0.00   89.90
01:37:19 AM   18    6.06    0.00    4.04    0.00    0.00    0.00    0.00    0.00   89.90
01:37:19 AM   19    0.98    0.00    0.98    0.00    0.00    0.98    0.00    0.00   97.06
01:37:19 AM   20    0.00    0.00    0.99    0.00    0.00    0.99    0.00    0.00   98.02
01:37:19 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   24    6.00    0.00    5.00    4.00    0.00    0.00    0.00    0.00   85.00
01:37:19 AM   25    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:37:19 AM   26    5.05    0.00    5.05    2.02    0.00    0.00    0.00    0.00   87.88
01:37:19 AM   27    8.16    0.00    8.16    1.02    0.00    0.00    0.00    0.00   82.65
01:37:19 AM   28    5.05    0.00    5.05    0.00    0.00    0.00    0.00    0.00   89.90
01:37:19 AM   29    6.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   90.00
01:37:19 AM   30    6.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   90.00
01:37:19 AM   31    7.07    0.00    4.04    0.00    0.00    0.00    0.00    0.00   88.89
01:37:19 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   36   10.10    0.00    6.06    2.02    0.00    0.00    0.00    0.00   81.82
01:37:19 AM   37    6.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00   89.00
01:37:19 AM   38   12.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00   81.00
01:37:19 AM   39   10.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00   83.00
01:37:19 AM   40    6.06    0.00    4.04    0.00    0.00    0.00    0.00    0.00   89.90
01:37:19 AM   41    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:37:19 AM   42    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:37:19 AM   43    8.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   89.00
01:37:19 AM   44    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
01:37:19 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:19 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:37:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:37:20 AM  all   19.50    0.00    0.98    0.42    0.00    0.02    0.00    0.00   79.08
01:37:20 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM    1   57.43    0.00    3.96    0.00    0.00    0.00    0.00    0.00   38.61
01:37:20 AM    2   55.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   44.00
01:37:20 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM    4   55.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   43.00
01:37:20 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   12   55.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   44.00
01:37:20 AM   13   56.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   43.00
01:37:20 AM   14   55.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   44.00
01:37:20 AM   15   55.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   44.00
01:37:20 AM   16    0.00    0.00    0.00   20.00    0.00    0.00    0.00    0.00   80.00
01:37:20 AM   17   59.60    0.00    2.02    0.00    0.00    0.00    0.00    0.00   38.38
01:37:20 AM   18   58.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   39.00
01:37:20 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   20    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:20 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   24   59.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   39.00
01:37:20 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   26    2.97    0.00    1.98    0.00    0.00    0.99    0.00    0.00   94.06
01:37:20 AM   27   58.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   39.00
01:37:20 AM   28    2.97    0.00    1.98    0.00    0.00    0.99    0.00    0.00   94.06
01:37:20 AM   29   58.59    0.00    3.03    0.00    0.00    0.00    0.00    0.00   38.38
01:37:20 AM   30   58.42    0.00    2.97    0.00    0.00    0.00    0.00    0.00   38.61
01:37:20 AM   31   59.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   39.00
01:37:20 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   36    4.04    0.00    1.01    0.00    0.00    0.00    0.00    0.00   94.95
01:37:20 AM   37    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00   95.96
01:37:20 AM   38    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   95.00
01:37:20 AM   39    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00   95.96
01:37:20 AM   40   58.42    0.00    2.97    0.00    0.00    0.00    0.00    0.00   38.61
01:37:20 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   43   58.59    0.00    2.02    0.00    0.00    0.00    0.00    0.00   39.39
01:37:20 AM   44    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
01:37:20 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:20 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:37:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:37:21 AM  all    0.00    0.00    0.02    0.00    0.00    0.00    0.00    0.00   99.98
01:37:21 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   20    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:21 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:21 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:37:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:37:22 AM  all    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   99.96
01:37:22 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   20    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   98.02
01:37:22 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   24    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
01:37:22 AM   25    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
01:37:22 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   44    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
01:37:22 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:22 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:37:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:37:23 AM  all    0.31    0.00    0.48    0.15    0.00    0.00    0.00    0.00   99.06
01:37:23 AM    0    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00   97.98
01:37:23 AM    1    1.01    0.00    0.00    1.01    0.00    0.00    0.00    0.00   97.98
01:37:23 AM    2    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM    3    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM    5    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM    7    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
01:37:23 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM   13    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   98.99
01:37:23 AM   14    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
01:37:23 AM   15    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   17    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
01:37:23 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   20    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   23    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00   98.02
01:37:23 AM   24    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00   96.97
01:37:23 AM   25    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:37:23 AM   26    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:37:23 AM   27    2.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   95.00
01:37:23 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   29    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
01:37:23 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   31    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   36    0.98    0.00    0.98    1.96    0.00    0.00    0.00    0.00   96.08
01:37:23 AM   37    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM   38    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:37:23 AM   39    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM   40    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM   41    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   43    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:23 AM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:23 AM   47    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00

01:37:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:37:24 AM  all   10.12    0.00    2.71    0.00    0.00    0.04    0.00    0.00   87.13
01:37:24 AM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
01:37:24 AM    1   33.33    0.00    7.07    0.00    0.00    0.00    0.00    0.00   59.60
01:37:24 AM    2    0.00    0.00    0.00    0.00    0.00    0.99    0.00    0.00   99.01
01:37:24 AM    3   32.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00   60.00
01:37:24 AM    4   12.12    0.00    7.07    0.00    0.00    0.00    0.00    0.00   80.81
01:37:24 AM    5    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:24 AM    6   11.88    0.00    6.93    0.00    0.00    0.00    0.00    0.00   81.19
01:37:24 AM    7   12.12    0.00    6.06    0.00    0.00    0.00    0.00    0.00   81.82
01:37:24 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:24 AM    9    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:24 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:24 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:24 AM   12   19.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   80.00
01:37:24 AM   13    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00   97.03
01:37:24 AM   14   18.18    0.00    1.01    0.00    0.00    0.00    0.00    0.00   80.81
01:37:24 AM   15    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:24 AM   16    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:37:24 AM   17   18.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   81.00
01:37:24 AM   18   18.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   81.00
01:37:24 AM   19   18.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   81.00
01:37:24 AM   20    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
01:37:24 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:24 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:24 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:24 AM   24   28.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00   63.00
01:37:24 AM   25    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:24 AM   26   29.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00   63.00
01:37:24 AM   27    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:24 AM   28   18.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   81.00
01:37:24 AM   29   30.30    0.00    7.07    0.00    0.00    0.00    0.00    0.00   62.63
01:37:24 AM   30   18.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   81.00
01:37:24 AM   31   18.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   81.00
01:37:24 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:24 AM   33    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:24 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:24 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
