CPU %usr
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,76
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 99,01
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,73
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 99,01
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,76
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,76
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0,99
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,76
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,77
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,74
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 99,01
13 100
14 0,99
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,75
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,77
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,76
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,76
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 1
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 99,01
26 99,01
27 99,01
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,76
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 99,01
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,75
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 99,01
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 18,76
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 100
27 100
28 100
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,05
0 43,43
1 0
2 1
3 1
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 43
13 43,43
14 0,98
15 0,99
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 42,42
26 42,42
27 43
28 43,43
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 43
39 43,43
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 1,01
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 5,72
0 15,15
1 18,18
2 12
3 16,16
4 0
5 16
6 0
7 15
8 0
9 0
10 0
11 0
12 16
13 5,15
14 12
15 1
16 17
17 5,94
18 0
19 11
20 0
21 0
22 0
23 0
24 6
25 1
26 5,94
27 2,04
28 15,84
29 1
30 16
31 0,99
32 0
33 0
34 0
35 0
36 0
37 11
38 6
39 15,84
40 0,99
41 10,1
42 14,85
43 5
44 0
45 0
46 0
47 1,01
CPU %usr
all 33,27
0 0
1 100
2 0
3 99,01
4 0
5 99,01
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 99,01
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 99
29 0
30 99
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 99
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,31
0 0
1 99,01
2 1
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 99
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,34
0 0
1 100
2 0
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,33
0 0
1 100
2 0
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,08
0 0
1 100
2 72,73
3 100
4 0
5 100
6 0
7 99,01
8 0
9 0
10 0
11 0
12 94,95
13 100
14 1
15 0
16 100
17 94
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 27
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,31
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0,99
34 0
35 0
36 0
37 0
38 100
39 100
40 1,01
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,35
0 0
1 100
2 100
3 99,01
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 99,01
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,35
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 99,01
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 99
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,33
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 99,01
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,34
0 0
1 100
2 99,01
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 99,01
14 1,01
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0,99
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,33
0 0
1 99,01
2 100
3 100
4 0
5 100
6 0
7 99,01
8 0
9 0
10 0
11 0
12 99,01
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 99
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,34
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 99,01
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 99,01
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,33
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,35
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 99,01
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 1
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,12
0 0
1 100
2 100
3 100
4 0
5 99,01
6 0
7 89,9
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,32
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 99,01
8 0
9 0
10 0
11 0
12 100
13 100
14 1
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,34
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,33
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 99,01
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 99,01
44 0
45 0
46 0
47 0
CPU %usr
all 33,34
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 99,01
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,34
0 0
1 100
2 100
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 100
17 100
18 0
19 0
20 1,01
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 33,34
0 0
1 99,01
2 99,01
3 100
4 0
5 100
6 0
7 100
8 0
9 0
10 0
11 0
12 100
13 100
14 0,98
15 0
16 100
17 99,01
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 100
29 0
30 100
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 100
43 100
44 0
45 0
46 0
47 0
CPU %usr
all 9,94
0 0
1 30
2 30
3 30
4 0
5 30
6 0
7 29,29
8 0
9 0
10 0
11 0
12 29,7
13 30
14 0
15 0
16 29,29
17 30
18 0,98
19 0
20 0
21 0
22 0
23 0
24 30
25 0
26 0
27 0
28 30
29 0
30 30
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 29
39 30
40 0
41 0
42 30
43 29,59
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 1,02
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 1
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0,99
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0,98
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
