CPU %usr
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,34
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,34
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,33
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,34
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 99,01
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,34
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,35
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,34
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,34
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,27
0 100
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 98
37 99
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,4
0 8,08
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 8,91
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 1
37 0
38 0
39 1
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 1
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 5,11
0 11,11
1 1
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 48,51
13 60,4
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 49
25 59,6
26 0
27 1
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 10
37 2,97
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 1,01
CPU %usr
all 8,17
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 98
13 98
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 98
25 98
26 0
27 0
28 0
29 0
30 1,01
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,34
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 100
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,79
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 9,09
13 9,09
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 9,09
25 9,09
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 1
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0,98
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 9,39
0 1,01
1 54,55
2 54,55
3 54
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 11,22
13 1
14 1,01
15 56,57
16 1
17 0
18 0
19 0
20 0
21 0
22 0
23 1
24 54,46
25 1
26 1
27 2
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 44
37 56,12
38 58
39 0,99
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0,99
CPU %usr
all 16,68
0 0
1 100
2 100
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 100
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 100
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,69
0 0
1 100
2 100
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 100
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 100
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,68
0 0
1 100
2 100
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 100
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 100
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,67
0 0
1 100
2 100
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 100
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 100
37 100
38 100
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 1,44
0 0
1 9
2 9
3 8,08
4 0
5 0
6 1
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 8
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 8,08
25 0
26 0
27 0
28 0
29 0
30 1,01
31 0
32 0
33 0
34 0
35 0
36 9
37 8,91
38 8
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 8,55
0 1,01
1 39
2 11
3 48,51
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 39
13 39
14 0,99
15 1
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 48,51
25 12,12
26 39
27 2
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 11
37 11
38 53,54
39 50
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 1
CPU %usr
all 16,42
0 0
1 99
2 0
3 99
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 98
13 99
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 99
25 0
26 98
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 98,02
39 99
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,69
0 0
1 100
2 0
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,68
0 0
1 100
2 0
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 1
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,68
0 0
1 100
2 0
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,67
0 0
1 100
2 0
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,68
0 0
1 100
2 0
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,68
0 0
1 100
2 0
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0,99
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 16,68
0 0
1 100
2 0
3 100
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 100
13 100
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 100
25 0
26 100
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 100
39 100
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 15,49
0 0
1 93
2 0
3 93,94
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 93
13 92
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 93,94
25 0
26 93,94
27 0,99
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 92,93
39 92
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,04
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0,98
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0,99
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 1
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 12,38
0 75
1 74,75
2 1
3 11,76
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 61,62
13 61,39
14 1
15 1
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 1,02
25 0,99
26 72,73
27 62,63
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 13,13
37 12,87
38 73
39 72,28
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 1,01
CPU %usr
all 11,84
0 70,3
1 71
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 71
13 69,31
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0,99
25 0
26 71
27 71
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 70,71
39 71,72
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 1,01
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0,99
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 1
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0,98
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,38
0 3,06
1 1
2 0
3 0
4 1,02
5 0,99
6 0
7 1,01
8 0
9 0
10 0
11 0
12 1
13 0
14 1
15 1,01
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 1
24 0
25 0
26 1
27 1,01
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 1
41 1
42 0
43 0,99
44 0
45 0
46 0
47 0,99
CPU %usr
all 30,55
0 4,04
1 92
2 80,81
3 80,2
4 80
5 81
6 89,11
7 0,99
8 0
9 0
10 0
11 0
12 0
13 90,1
14 0,99
15 81,82
16 80,2
17 10
18 81
19 89
20 0
21 0
22 0
23 0
24 93
25 1
26 12
27 11,88
28 9,09
29 11
30 0
31 91
32 0
33 0
34 0
35 0
36 93,94
37 1
38 91
39 11,11
40 9
41 80
42 10,1
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 33,35
0 0
1 100
2 100
3 100
4 100
5 100
6 100
7 0
8 0
9 0
10 0
11 0
12 0
13 100
14 0
15 100
16 100
17 0
18 100
19 100
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 0
28 0
29 0
30 0
31 100
32 0
33 0
34 0
35 0
36 100
37 0
38 100
39 0
40 0
41 100
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 14,64
0 0
1 43
2 43,56
3 44,44
4 44
5 43,43
6 44
7 0
8 0
9 0
10 0
11 0
12 0
13 44,44
14 0
15 43,56
16 44
17 0
18 43,56
19 43,43
20 0
21 0
22 0
23 0
24 43
25 0
26 0
27 0
28 0
29 0
30 0
31 43,43
32 0
33 0
34 0
35 0
36 43,56
37 0
38 44,44
39 0
40 0
41 44
42 0
43 0,99
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 1,01
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0,99
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 1,19
0 1,02
1 1,02
2 2
3 1
4 0
5 2
6 1
7 2,02
8 0
9 0
10 0
11 0
12 0,99
13 1
14 7,07
15 1,01
16 1,01
17 2
18 1,01
19 1,01
20 0
21 0
22 0
23 0
24 2,02
25 2
26 0
27 3
28 2,06
29 1,01
30 2
31 1
32 0
33 0
34 0
35 0
36 6
37 1
38 6
39 1,01
40 0
41 0
42 1
43 1,01
44 0
45 0
46 0
47 1
CPU %usr
all 30,78
0 0
1 84,16
2 93
3 0
4 0
5 93
6 0
7 7,92
8 0
9 0
10 0
11 0
12 0
13 7,92
14 0
15 0
16 92
17 8
18 92
19 84,16
20 0
21 0
22 0
23 0
24 91
25 7,07
26 0
27 93
28 92,08
29 0
30 91
31 84,16
32 0
33 0
34 0
35 0
36 92
37 84
38 92,93
39 92
40 0
41 84,85
42 0
43 7,92
44 0
45 0
46 0
47 0
CPU %usr
all 33,38
0 0
1 100
2 100
3 0
4 0
5 100
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 100
17 0
18 100
19 100
20 0
21 0
22 0
23 0
24 99
25 0
26 0
27 100
28 100
29 0
30 100
31 100
32 0
33 0
34 0
35 0
36 100
37 100
38 100
39 100
40 0
41 100
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 33,37
0 0
1 100
2 100
3 0
4 0
5 100
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0,99
15 0,98
16 100
17 0
18 100
19 100
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 100
28 100
29 0
30 100
31 100
32 0
33 0
34 0
35 0
36 100
37 100
38 100
39 100
40 0
41 100
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 33,33
0 0
1 100
2 100
3 0
4 0
5 100
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 100
17 0
18 100
19 100
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 100
28 100
29 0
30 100
31 100
32 0
33 0
34 0
35 0
36 100
37 100
38 100
39 100
40 0
41 100
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 33,37
0 0
1 100
2 100
3 0
4 0
5 100
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 100
17 0
18 100
19 100
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 100
28 100
29 0
30 100
31 100
32 0
33 0
34 0
35 0
36 100
37 100
38 100
39 100
40 0
41 100
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 33,35
0 0
1 100
2 100
3 0
4 0
5 100
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 1
16 100
17 0
18 100
19 100
20 0
21 0
22 0
23 0
24 100
25 0
26 0
27 100
28 100
29 0
30 100
31 100
32 0
33 0
34 0
35 0
36 100
37 100
38 100
39 100
40 0
41 100
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 30,69
0 0
1 92,93
2 92,93
3 0
4 0
5 91,09
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 92,93
17 0
18 92
19 92
20 0
21 0
22 0
23 0
24 92
25 0
26 0
27 92,93
28 92,93
29 0
30 92
31 91,92
32 0
33 0
34 0
35 0
36 92
37 91,92
38 92,93
39 92
40 0
41 92
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,04
0 1,01
1 0
2 0,99
3 0
4 0
5 0
6 0
7 0
8 0,99
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0,99
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0,02
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 0
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0,99
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
CPU %usr
all 23,12
0 0
1 58,42
2 0
3 69,7
4 67
5 59,18
6 9
7 67
8 0
9 0
10 0
11 0
12 1
13 67,68
14 1,01
15 69,7
