compute-431-5
	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Fri May  1 22:54:07 2015

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 8388608 kilobytes.
	Command line used: /opt/iozone/bin/iozone -Ra -g 8G -b 431_5_8.xls -f 431_5_8.tmp
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
            4096    2048 1438271 2898672  5325760  5751920 5736555 2461367 6493246  5145513  7087972  2035576  3828122 4959824  5736555
            4096    4096 1853314 2410937  9729195  5627567 5587302 2374285 4696769  2433820  4773769  2403852  3155276 5867831  7502762
            8192       4 1209006 1584507  4102260  4339005 3494753 2121782 3912159  3244298  4170981  2100510  2038209 3829746  4139824
            8192       8 1346711 1750475  4853203  5323125 4667931 2543318 4652131  4264684  7998438  3481651  2385628 5701152  6580049
            8192      16 1352489 1996520  4853203  5268439 4882166 2232194 4483963  3506880  5004472  2054663  1777000 4793620  5224380
            8192      32 1409988 2128354  4926264  8677127 9717654 4093951 6077276  4853203  6816318  2709800  1819630 4623336  5480191
            8192      64 1419014 1893744  5323125  5696426 5752696 2381494 5254742  4244664  5490700  2048538  1921706 4792951  5580773
            8192     128 1428869 1917095  5558204  5440277 5565406 2427254 4737440  3626431  5596225  2086606  2250617 4667931  5400092
            8192     256 1434416 1904240  5069448  5915112 6049456 2735254 4686395  3430551  6067617  3531027  1888436 4665396  5278151
            8192     512 1651290 2495295  4853203  5361332 5512724 2350057 5028642  3520174  6122759  2282461  1987398 4765034  5309142
            8192    1024 1470450 2333935  5464503  6108608 6350207 2725275 4925558  3267437  8117485  2811117  2021184 4790946  5288712
            8192    2048 1696793 2287628  5291970  5712526 5745001 2568029 4763052  3021750  8670558  2962862  2604824 5082195  5136133
            8192    4096 1469130 2410735  5622783  8071718 7556896 3657312 5410295  3354524  6071906  2481778  3355834 4594281  4861443
            8192    8192 1391093 2331875  4540851  5884720 5814021 3158120 4209820  3133924  4757776  2399455  2393105 4759753  4770989
           16384       4 1259433 2113222  4052380  4027679 5421310 2459642 3260585  4972535  5278477  2567243  1914948 3811860  3666249
           16384       8 1335167 2173236  5706741  7108073 6668682 2813166 4185922  4384351  6651899  2923013  1826926 5119987  4860345
           16384      16 1653269 1791211  4655852  4502414 4421020 2400277 4447342  5028939  7101462  3005075  2468921 4649237  4313892
           16384      32 1837379 2102425  4870334  4700115 4701401 3169161 4733787  5602981  7634813  3107818  1875490 4531211  4622965
           16384      64 1448103 2167478  5045925  4603454 4821808 3232214 4757383  6150051  7617042  3178836  1907559 4848685  4853136
           16384     128 1489052 2306579  5746830  6722831 7323979 3412630 4800587  3964248  7204956  3141202  2625204 4590845  4591765
           16384     256 1469564 2513256  4665334  4411653 5921129 3410428 4483906  3513480  5620854  3101366  1727713 4418461  4842876
           16384     512 1568443 1914255  5553625  5314400 4942494 2485081 4748835  3396438  7526113  3148398  1953267 4735418  4610249
           16384    1024 1729714 1907348  5678917  4628258 4789546 3006784 4949613  4382953 10296895  2582972  2115434 4675810  4578000
           16384    2048 1481508 2251192  5494127  5393229 5620394 3398453 4607158  5769022 10095701  2371697  2220639 4674538  5058554
           16384    4096 1536083 1923686  5597504  6863844 6491049 3259967 4421020  4669138  7787080  2338924  1757180 4699794  4393883
           16384    8192 1370229 1774697  5016457  5047407 5110468 2736540 3927993  3061300  4611486  2754529  2389012 4053575  3805738
           16384   16384 1653110 2120918  4348286  4525840 4513355 2581032 4029568  2586277  3530266  1923901  2068941 4048560  4364303
           32768      64 2222895 2225198  4516738  5897704 6838165 3063607 4561864  7153135  6964645  2886778  2177705 4577208  6653446
           32768     128 1772861 2391165  6474782  6274947 6506661 3150188 5304105  7121999  6500199  2869360  2045959 5531453  6454106
           32768     256 1728274 2168908  5953654  6230853 6335692 3144710 4740777  6422439  6344466  2821876  2044407 4855847  6182643
           32768     512 1746414 2193589  4509180  5787438 6380103 3161710 4656452  6044512  6404781  2826577  2256915 5691806  6219011
           32768    1024 1553284 2424745  4628851  5116138 6428747 3168708 4462476  6090854  5455051  2172679  1883349 4414460  5554703
           32768    2048 1673456 2531299  4550535  5453103 6509435 3172146 4401877  5876773  7997701  2151557  1882678 5139286  6351503
           32768    4096 1740663 2215406  4724318  6445329 6248700 3082018 5303900  5330850  7945455  2061147  1745283 4285618  5795491
           32768    8192 1827942 2210169  3932241  4940860 4876176 2599770 3668579  3081120  4137383  2313132  1847749 3648227  4565652
           32768   16384 1641438 2049009  4011316  4323501 4305892 2527807 3500041  2768055  3831605  2820428  2785672 3958403  4481392
           65536      64 1849574 2420705  5152659  6893350 6768090 3026362 4859521  7264828  6750637  2847419  2453701 6528886  6899233
           65536     128 2005386 2724211  6123119  6552386 6466375 3169359 5388515  7221503  6359115  2844914  2671757 5056080  6510638
           65536     256 2046336 2649966  5775618  6322258 6284675 3131341 4781915  6622477  6232097  2839888  2443363 5597552  6297201
           65536     512 2170994 2656497  5751208  6367069 6356027 3211272 5787901  6193621  6289420  2825061  2497849 5997143  6351621
           65536    1024 1986904 2576397  4956165  6427666 6385707 3252230 5161560  6142000  6297345  2249708  2049357 5545828  6362795
           65536    2048 1952218 2617141  5412601  6476583 6438355 3240804 5873483  6195994  5891359  2059260  1919058 5891359  6390012
           65536    4096 2094662 2406232  5291934  6337563 6230825 3137202 5329073  5258425  6714688  1950348  1904340 5451784  6186790
           65536    8192 1762571 2227069  4525349  4246805 4409631 2529082 4275340  3106568  4276737  2017485  2006308 4125635  4723247
           65536   16384 1943014 2103478  4186841  4308781 4298607 2546372 3907023  2884106  3887078  2343578  2152531 4136624  4481378
          131072      64 2066247 2678210  6070973  7092268 6905455 3134944 6373181  7207378  6893420  2906195  2763705 6355278  7060570
          131072     128 2172829 2698786  6432992  6697902 6594183 3176277 5794783  7426141  6595528  2897129  2701133 6154777  6664934
          131072     256 2208344 2803563  5978218  6442490 6413180 3244032 5993796  6660896  6316432  2868109  2672924 5723415  6433594
          131072     512 2249513 2796802  5897224  6495469 6455805 3286817 5526972  6251927  6321298  2840384  2715838 5821291  6471689
          131072    1024 2218288 2733460  6329231  6534614 6519966 3302475 5765673  6278919  6438642  2272518  2241661 5972503  6508080
          131072    2048 2269441 2755974  6206964  6558234 6507695 3273275 5655295  6146107  6032932  2030013  2001100 5286428  6473365
          131072    4096 2172073 2627320  5828821  6335358 6293942 3172428 6008929  5204157  6097232  1920156  1957493 4465391  4620076
          131072    8192 1947059 2440866  4642313  4952986 4940701 2846531 4541191  3425017  5171504  2094333  2038187 4810527  4926621
          131072   16384 1913286 2273664  4319677  4481371 4478487 2590465 4263364  2967037  4110790  2020159  1995615 4459595  4473931
          262144      64 2262123 2824157  5280812  5426396 5287211 2675186 5180198  7340265  5241415  2496134  2858214 6654398  7154002
          262144     128 2316576 2888603  6506763  6750903 6639209 3241945 6392851  7275713  6637726  2907477  2439321 4980601  5081678
          262144     256 2287428 2865394  6167959  6558343 6513701 3261225 6067583  6568687  6511271  2834298  2797335 6246877  6541332
          262144     512 2290425 2883300  6087167  6516597 6577961 3317519 6193321  6038226  6567902  2926990  2831568 6226712  6603284
          262144    1024 2457175 2920824  6309104  6585684 6617472 3307728 5721533  6231582  6341014  2248256  2251050 6454358  6628683
          262144    2048 2346837 2504406  4831514  4863894 4854874 2834174 6424302  6074757  6374763  2039967  1998614 6277549  6631521
          262144    4096 2349299 2856818  6212849  6440898 6395305 3257582 6055786  5536763  6248652  1915976  1872577 6101895  6392665
          262144    8192 1997213 2336792  4538114  4561649 4547254 2630430 4314622  3127016  4436505  1913306  1885250 4607488  4707623
          262144   16384 1989512 2282651  4451413  4468182 4466059 2623063 4188539  2968485  3953914  2036099  2009937 4410009  4465369
          524288      64 2389308 2871001  7014835  7409587 7151067 3193781 6989484  7358732  7132395  2952518  2842732 5382443  5529229
          524288     128 2443061 2964958  4518827  5031550 5046179 2809600 5186353  7183420  5156206  2564318  2521839 5145974  5275008
          524288     256 2445269 2982552  4763442  4881177 4834284 2846931 6453900  6559670  6595576  2932602  2884253 6283878  6649846
          524288     512 2423724 2991742  4804079  4921917 4897822 2867123 6240190  6297825  6669652  2907377  2499799 4803985  4919847
          524288    1024 2446047 2573748  6393126  6757683 6735371 3367921 4771245  6066240  4912330  2210553  2257381 6346464  6780562
          524288    2048 2457718 2585641  6370051  6806819 6780583 3321161 6471887  6178128  6044082  2047105  2031815 6319998  6732010
          524288    4096 2383584 2893597  6257913  6563116 6557205 3293677 6172301  5413009  6254264  1911179  1878656 4778679  4878914
          524288    8192 2209623 2086999  3449968  3764626 3747484 2319765 3755830  2723134  3489738  1666750  1724591 4896044  4971860
          524288   16384 2061195 2189266  3558884  3696776 3732543 2393310 3542989  2626468  3522750  1848165  1846065 3706865  3730396
         1048576      64 2439342 2978417   110200  6014958 7180650 3168630 5559049  7221053  5542334  2411473  2951856  100001  6053364
         1048576     128 2490525 2627720  5363034  5428086 5278799 2850878 5316055  7292970  5300921  2583336  2581649 6214556  7023044
         1048576     256 2512311 3056109  5043441  5086253 5041614 2914801 6471095  6682186  6549918  2898627  2903315 6478807  6575251
         1048576     512 2529206 2675533  6595891  6656870 6488719 3406967   90979  6346004  6754059  2948369  2962505  108070  5628758
         1048576    1024 2544827 2632232   114510  4461453 5161482 2935755 4612167  6270634  5158437  2071424  2486356  103627  5551541
         1048576    2048 2509034 3038918    63493  4464397 5187147 2937557 5126383  5437744  5167965  1881998  2345508 6576284  6683171
         1048576    4096 2493640 3049284  5011951  5074855 5060083 2899822 6440128  5685192  6463630  2243959  2243457  102299  4347309
         1048576    8192 2083260 2476525  4271723  4439942 4567264 2670190  109268  3328558  4137636  1878743  1866739  108714  4105095
         1048576   16384 2086763 2444250  4323420  4485135 4480310 2653963 3217835  2648640  3743617  2000942  1733186 3737585  3757688
         2097152      64 2450946 2975836   106492  6076555 7138632 3076188 7191310  7451930  7146711  2917987  2569227  106060  6303735
         2097152     128 2517577 2627670    48976  5277845 6139098 3052232   39813  7390297  6078084  2744363  2708400   79643  4767285
         2097152     256 2516507 2633041    35373  5689431 6516214 3239840    7548  6487847  6573570  2885887  2853446   52499  5633538
         2097152     512 2519961 3056618    91476  4544335 5147638 2916495 6506203  6209111  6576042  2867528  2887910   42549  5277392
         2097152    1024 2540404 3104398    34562  5739002 6712649 3345022 6674022  6121964  6702562  2523730  2548279   21841  5760440
         2097152    2048 2560025 3077191    22212  5761028 6721769 3351629   11369  6107503  6716842  2351573  2338822   21483  5682815
         2097152    4096 2489638 3033876    21405  5668393 6624148 3284878   21012  6241339  6578043  2245186  2251854   38958  5585704
         2097152    8192 2258009 2706173    66440  3455196 3903653 2400171 4835590  3487667  4825875  2008452  2002092   29276  4427685
         2097152   16384 2129274 2482183  4366711  4366874 4391527 2667498   21320  3204776  4459844  1887924  1885353   30745  3689427
         4194304      64 2498252 3031870    23027  6479782 7371008 3178003    1146  7418096  7359771  2905876  2961796   37294  6405082
         4194304     128 2518092 3072462    43471  4872673 5420215 2816611 7109497  7231732  7087439  2935921  2910610   42959  6106962
         4194304     256 2544273 3093708    37800  5762354 6611146 3316032    4728  6559862  6593533  2854056  2902273   22867  5754696
         4194304     512 2532131 3058376    22084  5783962 6664151 3317635    3699  6173778  6715259  2894561  2915225   16313  5769053
         4194304    1024 2539584 3065290    16758  5850261 6738466 3329486    4418  6219661  6730886  2496073  2485535   45743  5818384
         4194304    2048 2512555 3088236    36249  5858898 6802264 3395408   39435  6293812  6793559  2349180  2359638   45724  5142738
         4194304    4096 2494204 2622928    35634  5715291 6648496 3250128   30673  5781920  6620246  2209149  2114879   31445  4496268
         4194304    8192 2270795 2692291    55352  3742087 4146831 2476068   36421  3740872  4267726  1864775  1565168   53049  3495783
         4194304   16384 2128825 2235936    42863  4067038 4487364 2684540 4495781  3015716  4487834  1879828  1868420   42803  4059841
         8388608      64 1547466 2023114    48822  6520650 7383818 1981274 7582004  7429885  7447629  1958517  2485396   39526  5766666
         8388608     128 1541822 1998406    49991  6205886 7084806 2716030 7249481  7464968  7165603  1809738  2258673 7298274  7339447
         8388608     256 2217321 2036169  6722562  6722367 6635282 2220262    4755  6434081  6595461  2442309  2443126   55128  4594549
         8388608     512 2158113 2233704  5151577  5143980 5115320 2225155 5120461  6020019  5117395  1787923  1806503   49402  4772336
         8388608    1024 2095837 1781357  5168613  5158182 5138434 1985291    4321  6301315  6767538  1758581  1876617   29583  5364699
         8388608    2048 1721676 1958939    35704  5691038 6576335 2766764 6577055  6173088  6584971  1665406  1619706   15779  5883038
         8388608    4096 1594235 2101751    29534  5845230 6749205 2147633   29604  6185394  6740382  1627041  1686571   29201  5805225
         8388608    8192 1503790 2270693    12592  4485231 4992687 2485947   16836  3659478  4989821  1531016  1741971   33367  3578125
         8388608   16384 1567436 1820592    16109  4046567 4450907 2330319   17351  3232920  4416260  1491101  1459381   20562  4077244

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   353294  842003  1083249  1002351  1087638 
"128"   1007629  1015251  1306873  1185654  1152564  1085013 
"256"   1481420  1340826  1256123  1298662  1300235  1298662  1398455 
"512"   1082507  1245780  1300082  2047551  1329871  1379416  1355045  1406520 
"1024"   1796451  1279861  1312720  1359680  1370965  1354535  1357961  1338494  1368780 
"2048"   1177057  1292145  1307685  1369829  1374432  1384623  2180847  1396781  1426234  1420339 
"4096"   1195220  1311960  1350851  2044053  1410404  1438752  1439235  1439717  2120237  1438271  1853314 
"8192"   1209006  1346711  1352489  1409988  1419014  1428869  1434416  1651290  1470450  1696793  1469130  1391093 
"16384"   1259433  1335167  1653269  1837379  1448103  1489052  1469564  1568443  1729714  1481508  1536083  1370229  1653110 
"32768"   0  0  0  0  2222895  1772861  1728274  1746414  1553284  1673456  1740663  1827942  1641438 
"65536"   0  0  0  0  1849574  2005386  2046336  2170994  1986904  1952218  2094662  1762571  1943014 
"131072"   0  0  0  0  2066247  2172829  2208344  2249513  2218288  2269441  2172073  1947059  1913286 
"262144"   0  0  0  0  2262123  2316576  2287428  2290425  2457175  2346837  2349299  1997213  1989512 
"524288"   0  0  0  0  2389308  2443061  2445269  2423724  2446047  2457718  2383584  2209623  2061195 
"1048576"   0  0  0  0  2439342  2490525  2512311  2529206  2544827  2509034  2493640  2083260  2086763 
"2097152"   0  0  0  0  2450946  2517577  2516507  2519961  2540404  2560025  2489638  2258009  2129274 
"4194304"   0  0  0  0  2498252  2518092  2544273  2532131  2539584  2512555  2494204  2270795  2128825 
"8388608"   0  0  0  0  1547466  1541822  2217321  2158113  2095837  1721676  1594235  1503790  1567436 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1249666  1484662  1599680  1526887  1518251 
"128"   1336145  1561553  1561553  1521718  1663139  2286447 
"256"   1461259  1707589  1639786  1778290  1829808  1814348  1970871 
"512"   1458090  1684557  1655979  1783912  1842059  1904125  1931527  1938502 
"1024"   1528563  1707193  1790460  1819280  1899750  1893052  1909888  2837198  1893052 
"2048"   1877250  2503765  2719361  2250555  2340705  1887563  2821176  1908532  2453001  2619037 
"4096"   1541651  1782364  1824383  1901520  1935584  1954077  2308872  2386820  2333965  2898672  2410937 
"8192"   1584507  1750475  1996520  2128354  1893744  1917095  1904240  2495295  2333935  2287628  2410735  2331875 
"16384"   2113222  2173236  1791211  2102425  2167478  2306579  2513256  1914255  1907348  2251192  1923686  1774697  2120918 
"32768"   0  0  0  0  2225198  2391165  2168908  2193589  2424745  2531299  2215406  2210169  2049009 
"65536"   0  0  0  0  2420705  2724211  2649966  2656497  2576397  2617141  2406232  2227069  2103478 
"131072"   0  0  0  0  2678210  2698786  2803563  2796802  2733460  2755974  2627320  2440866  2273664 
"262144"   0  0  0  0  2824157  2888603  2865394  2883300  2920824  2504406  2856818  2336792  2282651 
"524288"   0  0  0  0  2871001  2964958  2982552  2991742  2573748  2585641  2893597  2086999  2189266 
"1048576"   0  0  0  0  2978417  2627720  3056109  2675533  2632232  3038918  3049284  2476525  2444250 
"2097152"   0  0  0  0  2975836  2627670  2633041  3056618  3104398  3077191  3033876  2706173  2482183 
"4194304"   0  0  0  0  3031870  3072462  3093708  3058376  3065290  3088236  2622928  2692291  2235936 
"8388608"   0  0  0  0  2023114  1998406  2036169  2233704  1781357  1958939  2101751  2270693  1820592 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3363612  4564786  4018152  3958892  5283570 
"128"   4012317  4444086  4889281  4557257  4717434  5325799 
"256"   3654598  4840911  3994490  4755158  5569035  5242734  5569035 
"512"   4163357  4610256  4650188  4871723  4973263  4973263  5278892  5214798 
"1024"   5175871  4589593  4762630  4789183  4614246  7113161  6393168  7008693  5853003 
"2048"   5197183  5836323  6440169  6503556  5820505  4829046  7088541  5056455  6670210  7237860 
"4096"   4104315  5786794  4830139  7859742  6252213  5535098  4939858  5299475  5013377  5325760  9729195 
"8192"   4102260  4853203  4853203  4926264  5323125  5558204  5069448  4853203  5464503  5291970  5622783  4540851 
"16384"   4052380  5706741  4655852  4870334  5045925  5746830  4665334  5553625  5678917  5494127  5597504  5016457  4348286 
"32768"   0  0  0  0  4516738  6474782  5953654  4509180  4628851  4550535  4724318  3932241  4011316 
"65536"   0  0  0  0  5152659  6123119  5775618  5751208  4956165  5412601  5291934  4525349  4186841 
"131072"   0  0  0  0  6070973  6432992  5978218  5897224  6329231  6206964  5828821  4642313  4319677 
"262144"   0  0  0  0  5280812  6506763  6167959  6087167  6309104  4831514  6212849  4538114  4451413 
"524288"   0  0  0  0  7014835  4518827  4763442  4804079  6393126  6370051  6257913  3449968  3558884 
"1048576"   0  0  0  0  110200  5363034  5043441  6595891  114510  63493  5011951  4271723  4323420 
"2097152"   0  0  0  0  106492  48976  35373  91476  34562  22212  21405  66440  4366711 
"4194304"   0  0  0  0  23027  43471  37800  22084  16758  36249  35634  55352  42863 
"8388608"   0  0  0  0  48822  49991  6722562  5151577  5168613  35704  29534  12592  16109 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   4564786  4988978  4643754  4564786  6421025 
"128"   4596273  4934216  4557257  4267461  6330599  6727225 
